"city","customer_age","customer_name","customer_segment","discount","order_date","order_id","order_priority","order_quantity","product_base_margin","product_category","product_container","product_name","product_subcategory","profit","region","row_id","sales","ship_date","ship_mode","shipping_cost","state","unit_price","zip_code","order_year","order_quarter","order_month","order_month_name","shipping_days","profit_margin_pct","is_loss_making","discount_band"
"Kennewick","49.0","Shui Tom","Consumer","0.05","2013-08-09","50146","Not Specified","32","0.58","Technology","Small Box","6340","Telephones and Communication","519.588","West","7026","2288.642","2013-08-09","Regular Air","2.79","Washington","85.99","99336","2013","Q3","8","August","0","22.702895428817612","0","1-5%"
"Roseville","48.0","Bart Watters","Corporate","0.0","2013-08-09","45570","Critical","19","0.37","Office Supplies","Small Box","Avery Poly Binder Pockets","Binders and Binder Accessories","-67.4935","Central","6411","77.57","2013-08-10","Regular Air","5.47","Minnesota","3.58","55113","2013","Q3","8","August","1","-87.00979760216579","1","0%"
"Miami","48.0","Natalie Webber","Corporate","0.1","2013-08-09","44224","High","32","0.71","Technology","Small Pack","Sony MFD2HD Formatted Diskettes, 10/Pack","Computer Peripherals","-62.13","South","6240","198.7","2013-08-10","Regular Air","2.74","Florida","6.48","33142","2013","Q3","8","August","1","-31.2682435832914","1","6-10%"
"Port Chester","48.0","Theresa Swint","Consumer","0.08","2013-08-09","34916","High","3","0.47","Furniture","Small Pack","Magna Visual Magnetic Picture Hangers","Office Furnishings","10.04","East","4906","24.36","2013-08-11","Express Air","5.72","New York","4.82","10573","2013","Q3","8","August","2","41.21510673234811","0","6-10%"
"Rock Springs","49.0","Mick Brown","Consumer","0.04","2013-08-09","55558","Medium","23","0.38","Office Supplies","Small Box","Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13","Envelopes","22.25","West","7766","392.57","2013-08-11","Regular Air","8.13","Wyoming","17.07","82901","2013","Q3","8","August","2","5.667778994828948","0","1-5%"
"Omaha","48.0","Bobby Odegard","Corporate","0.07","2013-08-09","4932","Critical","11","0.38","Office Supplies","Wrap Bag","Speediset Carbonless Redi-Letter® 7"" x 8 1/2""","Paper","25.96","Central","704","109.37","2013-08-11","Regular Air","1.79","Nebraska","10.31","68104","2013","Q3","8","August","2","23.735942214501236","0","6-10%"
"Greenwood","49.0","Evan Minnotte","Corporate","0.05","2013-08-10","10435","Medium","46","0.58","Office Supplies","Small Pack","Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black","Pens & Art Supplies","-162.24","Central","1443","537.87","2013-08-11","Regular Air","7.95","Indiana","11.66","46142","2013","Q3","8","August","1","-30.163422388309446","1","1-5%"
"Greenwood","49.0","Evan Minnotte","Corporate","0.06","2013-08-10","10435","Medium","38","0.57","Office Supplies","Small Pack","Boston KS Multi-Size Manual Pencil Sharpener","Pens & Art Supplies","-14.31","Central","1442","871.25","2013-08-12","Regular Air","8.99","Indiana","22.99","46142","2013","Q3","8","August","2","-1.642467718794835","1","6-10%"
"Bullhead City","49.0","Quincy Jones","Small Business","0.03","2013-08-10","19104","High","48","0.57","Technology","Small Box","StarTAC ST7762","Telephones and Communication","1366.686","West","2638","5085.907","2013-08-12","Regular Air","8.08","Arizona","125.99","86442","2013","Q3","8","August","2","26.87202105740431","0","1-5%"
"Saginaw","49.0","Andy Yotov","Corporate","0.0","2013-08-11","13861","High","7","0.52","Office Supplies","Wrap Bag","*Staples* Highlighting Markers","Pens & Art Supplies","5.03","Central","1935","37.3","2013-08-11","Regular Air","0.71","Texas","4.84","76131","2013","Q3","8","August","0","13.485254691689011","0","0%"
"Rochester","49.0","Elizabeth Moffitt","Consumer","0.02","2013-08-11","31650","Not Specified","19","0.76","Technology","Small Box","Micro Innovations Media Access Pro Keyboard","Computer Peripherals","-0.31","East","4443","1504.97","2013-08-12","Regular Air","4.0","New Hampshire","77.51","3839","2013","Q3","8","August","1","-0.02059841724419756","1","1-5%"
"Torrance","49.0","Jeremy Pistek","Corporate","0.07","2013-08-12","42563","Medium","7","0.35","Office Supplies","Small Box","Storex DuraTech Recycled Plastic Frosted Binders","Binders and Binder Accessories","-14.3635","West","6008","44.25","2013-08-12","Express Air","5.41","California","4.24","90503","2013","Q3","8","August","0","-32.45988700564972","1","6-10%"
"Dunwoody","49.0","Rick Hansen","Home Office","0.03","2013-08-12","22117","Critical","16","0.38","Office Supplies","Small Box","Xerox 1906","Paper","175.16","South","3082","581.52","2013-08-13","Express Air","7.5","Georgia","35.44","30338","2013","Q3","8","August","1","30.1210620442977","0","1-5%"
"Richmond","49.0","Jack Lebron","Corporate","0.03","2013-08-12","59074","Low","37","0.39","Furniture","Small Pack","GE 4 Foot Flourescent Tube, 40 Watt","Office Furnishings","70.8","Central","8263","589.63","2013-08-14","Regular Air","8.99","Indiana","14.98","47374","2013","Q3","8","August","2","12.007530146023777","0","1-5%"
"Dunwoody","49.0","Rick Hansen","Home Office","0.1","2013-08-12","22117","Critical","5","0.56","Office Supplies","Wrap Bag","Newell 342","Pens & Art Supplies","-16.42","South","3083","19.17","2013-08-15","Regular Air","3.97","Georgia","3.28","30338","2013","Q3","8","August","3","-85.6546687532603","1","6-10%"
"Lubbock","49.0","George Ashbrook","Consumer","0.06","2013-08-13","19687","Medium","33","0.37","Office Supplies","Wrap Bag","Binder Clips by OIC","Rubber Bands","3.86","Central","2729","47.99","2013-08-14","Regular Air","0.7","Texas","1.48","79424","2013","Q3","8","August","1","8.04334236299229","0","6-10%"
"Morgantown","49.0","Cari MacIntyre","Corporate","0.03","2013-08-13","35878","Medium","11","0.36","Office Supplies","Small Box","Xerox 1893","Paper","48.88","East","5034","485.46","2013-08-14","Regular Air","17.48","West Virginia","40.99","26501","2013","Q3","8","August","1","10.068800725085488","0","1-5%"
"Fort Myers","49.0","Mick Crebagga","Corporate","0.02","2013-08-13","33537","Medium","9","0.81","Technology","Small Pack","Accessory39","Telephones and Communication","-105.094","South","4707","163.3105","2013-08-14","Regular Air","3.3","Florida","20.99","33917","2013","Q3","8","August","1","-64.3522614896164","1","1-5%"
"Minneapolis","49.0","Sean Wendt","Corporate","0.0","2013-08-13","5061","Critical","4","0.56","Office Supplies","Wrap Bag","Newell 346","Pens & Art Supplies","-2.21","Central","713","12.8","2013-08-15","Regular Air","0.7","Minnesota","2.88","55407","2013","Q3","8","August","2","-17.265625","1","0%"
"Seguin","49.0","Cari MacIntyre","Corporate","0.08","2013-08-13","35878","Medium","45","0.39","Office Supplies","Wrap Bag","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","Paper","-7.71","Central","5035","161.67","2013-08-15","Regular Air","2.2","Texas","3.6","78155","2013","Q3","8","August","2","-4.768973835591019","1","6-10%"
"Fort Myers","49.0","Mick Crebagga","Corporate","0.07","2013-08-13","33537","Medium","26","0.56","Office Supplies","Wrap Bag","Newell 310","Pens & Art Supplies","-1.97","South","4706","45.38","2013-08-15","Regular Air","0.7","Florida","1.76","33917","2013","Q3","8","August","2","-4.341119435874834","1","6-10%"
"Lubbock","49.0","George Ashbrook","Consumer","0.1","2013-08-13","19687","Medium","23","0.57","Technology","Small Box","600 Series Non-Flip","Telephones and Communication","25.533","Central","2730","829.617","2013-08-15","Regular Air","4.99","Texas","45.99","79424","2013","Q3","8","August","2","3.0776852451191337","0","6-10%"
"Granite Bay","49.0","Tracy Hopkins","Small Business","0.06","2013-08-14","20679","Medium","32","0.66","Office Supplies","Small Box","Fellowes Super Stor/Drawer® Files","Storage & Organization","601.88","West","2865","4976.6","2013-08-14","Regular Air","19.99","California","161.55","95746","2013","Q3","8","August","0","12.094200860024916","0","6-10%"
"Wilson","49.0","Rick Wilson","Corporate","0.05","2013-08-14","17381","High","28","0.37","Office Supplies","Small Box","Avery 496","Labels","40.9","South","2398","101.25","2013-08-15","Regular Air","0.5","North Carolina","3.75","27893","2013","Q3","8","August","1","40.395061728395056","0","1-5%"
"Baytown","49.0","Darren Budd","Consumer","0.01","2013-08-14","35079","High","32","0.63","Furniture","Large Box","Hon 4060 Series Tables","Tables","559.59","Central","4932","2062.75","2013-08-16","Express Air","19.99","Texas","60.98","77520","2013","Q3","8","August","2","27.128348079020725","0","1-5%"
"Austin","49.0","Darren Budd","Consumer","0.02","2013-08-14","35079","High","13","0.65","Furniture","Jumbo Box","Bush Mission Pointe Library","Bookcases","-30.6935","Central","4931","71.57","2013-08-16","Regular Air","4.95","Texas","4.98","78745","2013","Q3","8","August","2","-42.88598574821853","1","1-5%"
"Springfield","49.0","Alan Barnes","Corporate","0.06","2013-08-15","19686","Medium","2","0.4","Technology","Medium Box","Canon P1-DHIII Palm Printing Calculator","Office Machines","-53.0787","Central","2727","42.31","2013-08-15","Regular Air","8.51","Illinois","17.98","62701","2013","Q3","8","August","0","-125.45190262349325","1","6-10%"
"Huntsville","49.0","Nathan Mautz","Corporate","0.01","2013-08-15","38176","High","39","0.4","Office Supplies","Small Box","Xerox 1981","Paper","-79.08","South","5368","231.08","2013-08-16","Express Air","5.57","Alabama","5.28","35810","2013","Q3","8","August","1","-34.22191448848883","1","1-5%"
"Gainesville","49.0","Roy Skaria","Corporate","0.01","2013-08-15","6625","High","23","0.62","Furniture","Jumbo Box","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish","Bookcases","5713.53","South","920","21062.91","2013-08-17","Delivery Truck","44.55","Florida","880.98","32601","2013","Q3","8","August","2","27.126023896982893","0","1-5%"
"Huntsville","49.0","Nathan Mautz","Corporate","0.06","2013-08-15","38176","High","48","0.52","Office Supplies","Wrap Bag","Dixon Ticonderoga Core-Lock Colored Pencils","Pens & Art Supplies","74.75","South","5369","428.36","2013-08-17","Express Air","2.25","Alabama","9.11","35810","2013","Q3","8","August","2","17.45027546923149","0","6-10%"
"Streamwood","49.0","Alan Barnes","Corporate","0.04","2013-08-15","19686","Medium","11","0.4","Office Supplies","Small Box","GBC Binding covers","Binders and Binder Accessories","12.7585","Central","2728","152.67","2013-08-17","Regular Air","4.98","Illinois","12.95","60107","2013","Q3","8","August","2","8.356913604506452","0","1-5%"
"Metairie","49.0","Rob Beeghly","Consumer","0.01","2013-08-16","47040","High","38","0.38","Office Supplies","Small Box","GBC ProClick Spines for 32-Hole Punch","Binders and Binder Accessories","8.1005","South","6611","487.98","2013-08-17","Regular Air","7.17","Louisiana","12.53","70003","2013","Q3","8","August","1","1.6600065576458052","0","1-5%"
"Florence","49.0","Karen Seio","Consumer","0.01","2013-08-16","24227","Medium","24","0.58","Technology","Small Box","6340","Telephones and Communication","424.638","South","3400","1840.8535","2013-08-18","Regular Air","2.79","Alabama","85.99","35630","2013","Q3","8","August","2","23.06745213565338","0","1-5%"
"Glastonbury","49.0","Corey Catlett","Home Office","0.06","2013-08-16","1382","Low","5","0.81","Technology","Wrap Bag","Accessory37","Telephones and Communication","-107.096","East","207","89.335","2013-08-20","Regular Air","2.5","Connecticut","20.99","6033","2013","Q3","8","August","4","-119.88134549728551","1","6-10%"
"Shelton","49.0","Corey Catlett","Home Office","0.02","2013-08-16","1382","Low","31","0.62","Furniture","Jumbo Box","Bush Cubix Collection Bookcases, Fully Assembled","Bookcases","487.17","East","209","7180.83","2013-08-23","Delivery Truck","64.66","Connecticut","220.98","6484","2013","Q3","8","August","7","6.784313233985487","0","1-5%"
"Norwich","49.0","Corey Catlett","Home Office","0.06","2013-08-16","1382","Low","39","0.38","Office Supplies","Small Box","Ibico Presentation Index for Binding Systems","Binders and Binder Accessories","-130.663","East","208","158.46","2013-08-23","Regular Air","5.26","Connecticut","3.98","6360","2013","Q3","8","August","7","-82.45803357314149","1","6-10%"
"White Plains","49.0","Caroline Jumper","Corporate","0.09","2013-08-16","30114","Low","7","0.41","Technology","Large Box","Canon PC1060 Personal Laser Copier","Copiers and Fax","-362.88","East","4235","4667.28","2013-08-23","Express Air","24.49","New York","699.99","10605","2013","Q3","8","August","7","-7.77497814572942","1","6-10%"
"Prior Lake","49.0","John Castell","Small Business","0.06","2013-08-17","12710","Critical","37","0.36","Office Supplies","Small Box","Xerox 1882","Paper","745.45","Central","1775","2116.62","2013-08-17","Regular Air","13.88","Minnesota","55.98","55372","2013","Q3","8","August","0","35.218886715612626","0","6-10%"
"Wentzville","49.0","Julia Dunbar","Consumer","0.08","2013-08-17","3463","Critical","43","0.37","Office Supplies","Small Box","Xerox 212","Paper","-212.51","Central","503","264.75","2013-08-18","Regular Air","8.4","MO","6.48","63385","2013","Q3","8","August","1","-80.26817752596789","1","6-10%"
"Arlington","49.0","Darren Budd","Home Office","0.03","2013-08-17","11491","Low","38","0.41","Furniture","Small Box","Staples Plastic Wall Frames","Office Furnishings","739.48","Central","1592","1785.74","2013-08-19","Express Air","7.23","Texas","48.04","76017","2013","Q3","8","August","2","41.41028369191484","0","1-5%"
"Covington","49.0","Brian Moss","Corporate","0.1","2013-08-17","47232","Not Specified","39","0.81","Office Supplies","Small Box","Eldon® Gobal File Keepers","Storage & Organization","-138.82","South","6641","546.4","2013-08-19","Express Air","4.53","Kentucky","15.14","41011","2013","Q3","8","August","2","-25.406295754026353","1","6-10%"
"Rutland","49.0","Craig Yedwab","Consumer","0.05","2013-08-17","22820","High","34","0.75","Technology","Small Pack","Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack","Computer Peripherals","-116.21","East","3174","209.12","2013-08-19","Regular Air","4.38","Vermont","5.98","5701","2013","Q3","8","August","2","-55.570964039785764","1","1-5%"
"Highland Park","49.0","Muhammed MacIntyre","Small Business","0.09","2013-08-17","17409","Not Specified","31","0.78","Technology","Small Box","Microsoft Internet Keyboard","Computer Peripherals","-158.87","Central","2402","633.56","2013-08-19","Regular Air","6.5","Illinois","20.97","60035","2013","Q3","8","August","2","-25.07576235873477","1","6-10%"
"Saco","49.0","Craig Yedwab","Consumer","0.0","2013-08-17","22820","High","18","0.4","Office Supplies","Wrap Bag","Staples Vinyl Coated Paper Clips, 800/Box","Rubber Bands","21.49","East","3175","144.84","2013-08-20","Regular Air","2.82","Maine","7.89","4072","2013","Q3","8","August","3","14.837061585197459","0","0%"
"Arlington","49.0","Darren Budd","Home Office","0.06","2013-08-17","11491","Low","26","0.66","Technology","Small Pack","3.5"" IBM Formatted Diskettes, DS/HD","Computer Peripherals","-80.11","Central","1591","165.37","2013-08-26","Regular Air","4.07","Texas","6.6","76017","2013","Q3","8","August","9","-48.4428856503598","1","6-10%"
"Seminole","49.0","Arthur Gainer","Consumer","0.01","2013-08-18","57921","Medium","8","0.64","Technology","Small Pack","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","Computer Peripherals","-42.12","South","8112","45.24","2013-08-18","Regular Air","4.62","Florida","4.98","33772","2013","Q3","8","August","0","-93.10344827586205","1","1-5%"
"Eagle","49.0","Darren Powers","Corporate","0.05","2013-08-18","50246","Medium","14","0.37","Office Supplies","Small Box","Xerox 210","Paper","-47.67","West","7038","102.04","2013-08-19","Express Air","7.37","Idaho","6.48","83616","2013","Q3","8","August","1","-46.716973735789885","1","1-5%"
"Hilton Head Island","49.0","Craig Leslie","Consumer","0.02","2013-08-18","13094","Not Specified","7","0.38","Office Supplies","Wrap Bag","Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate","Paper","71.21","South","1825","283.57","2013-08-19","Regular Air","5.08","South Carolina","37.94","29915","2013","Q3","8","August","1","25.111965299573296","0","1-5%"
"Bozeman","49.0","Laurel Workman","Home Office","0.09","2013-08-18","26688","Medium","7","0.43","Office Supplies","Wrap Bag","Peel-Off® China Markers","Pens & Art Supplies","12.02","West","3733","69.4","2013-08-19","Regular Air","1.09","Montana","9.93","59715","2013","Q3","8","August","1","17.31988472622478","0","6-10%"
